A_MARITL,A_SEX,PEAFEVER,PARENT,PENATVTY,PEFNTVTY,PEHSPNON,PEINUSYR,PEPAR1TYP,PRCITSHP,PRDTRACE,ERN_SRCE,WSAL_VAL,ANN_VAL,A_HGA
1,1,2,0,57,57,2,0,-1,1,1,1,28000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,125000,0,44
5,1,2,0,57,57,2,0,-1,1,1,1,42000,0,39
5,2,2,0,57,57,2,0,-1,1,1,0,0,10428,43
1,2,2,0,57,303,1,0,-1,1,1,0,0,0,35
1,1,2,0,57,57,1,0,-1,1,1,0,0,0,39
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,35
1,1,2,0,57,57,1,0,-1,1,1,2,66002,0,42
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,1,0,-1,1,1,1,132000,0,39
1,2,2,0,57,57,1,0,-1,1,1,1,36000,0,39
7,2,2,0,57,57,1,0,-1,1,1,1,40000,0,39
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
1,2,2,0,57,303,1,0,-1,1,1,1,6550,0,35
1,1,2,0,57,57,2,0,-1,1,1,1,91500,0,43
7,1,2,0,57,57,1,0,1,1,1,0,0,0,37
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,34
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,1,0,-1,1,1,0,0,0,39
5,2,2,0,57,57,1,0,-1,1,1,0,0,0,35
5,1,1,0,57,57,1,0,-1,1,1,0,0,0,35
1,2,2,0,373,373,1,15,-1,5,1,0,0,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
5,1,2,0,303,303,1,23,-1,5,1,1,50000,0,39
5,2,2,0,303,303,1,23,-1,5,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,42000,0,37
7,2,2,0,57,57,1,0,-1,1,1,1,42000,0,40
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
6,2,1,0,57,57,2,0,-1,1,1,1,24000,0,40
7,2,2,0,57,57,1,0,1,1,1,0,0,0,37
5,2,2,0,303,303,1,12,-1,4,1,2,0,0,32
7,1,-1,2,57,303,1,0,1,1,1,0,0,0,36
1,2,2,0,57,57,1,0,1,1,1,1,40000,0,37
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,1,3000,0,40
7,1,2,2,57,57,2,0,1,1,1,0,0,0,36
1,2,2,0,57,57,2,0,-1,1,1,1,42000,0,40
1,1,2,0,57,57,1,0,-1,1,1,1,43000,0,40
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,2,0,57,57,1,0,-1,1,1,0,0,0,37
5,2,1,0,57,57,1,0,-1,1,1,1,10000,0,42
7,1,-1,2,57,57,1,0,1,1,1,1,2310,0,38
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,36
7,1,-1,2,57,57,1,0,2,1,1,0,0,0,0
7,2,-1,2,57,57,1,0,2,1,1,0,0,0,0
1,1,2,0,57,57,1,0,-1,1,1,0,0,0,38
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,38
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
5,1,2,0,57,57,1,0,1,1,1,0,0,0,37
7,1,1,0,57,57,1,0,-1,1,1,1,38000,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,24000,0,40
7,1,2,0,57,57,2,0,1,1,1,0,0,0,39
5,1,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,303,303,1,9,-1,5,1,1,400,0,39
5,2,2,0,303,303,1,7,-1,4,1,1,80000,0,44
7,2,2,0,303,303,2,20,1,5,3,0,0,0,37
1,2,2,0,303,303,1,20,-1,5,3,0,0,0,35
1,1,2,0,303,303,1,20,-1,5,3,2,0,0,36
7,2,2,0,57,303,1,0,1,1,3,1,20000,0,40
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,34000,0,43
4,2,2,0,57,57,2,0,-1,1,1,0,0,12000,40
5,1,2,0,57,57,2,0,1,1,1,1,7680,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,8500,0,39
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
7,2,2,0,57,303,1,0,1,1,3,1,40000,0,39
7,1,2,0,57,303,1,0,1,1,3,1,35000,0,39
7,2,2,0,57,303,1,0,1,1,3,0,0,0,39
7,2,2,0,57,303,1,0,1,1,3,0,0,0,36
7,2,2,0,303,303,1,20,-1,5,3,1,20000,0,39
7,1,-1,2,57,303,1,0,1,1,3,0,0,0,35
7,2,-1,2,57,303,1,0,1,1,3,0,0,0,0
7,1,-1,2,57,303,1,0,1,1,3,0,0,0,0
7,1,2,0,303,303,1,20,-1,5,3,1,40000,0,39
1,1,2,0,57,57,1,0,-1,1,1,1,50900,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,41
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,28000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,35000,0,39
7,1,-1,0,57,57,2,0,-1,1,1,1,105000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,35000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,80000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,50000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,57,303,1,0,1,1,1,1,82000,0,39
7,2,2,0,57,303,1,0,1,1,1,1,175000,0,43
7,2,2,4,57,303,1,0,-1,1,1,0,0,0,36
1,1,2,0,303,303,1,9,-1,5,1,1,45000,0,39
1,2,2,0,303,303,1,7,-1,4,1,1,37002,0,43
4,1,1,0,57,57,2,0,1,1,1,1,900,0,40
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,35000,0,40
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,0
1,1,1,0,57,57,1,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
5,1,1,0,57,57,1,0,1,1,1,1,45000,0,39
7,2,-1,1,57,57,1,0,3,1,1,0,0,0,0
7,2,-1,1,57,57,1,0,3,1,1,0,0,0,0
5,2,2,0,119,109,1,8,-1,4,1,1,40000,0,42
1,2,1,0,57,57,2,0,-1,1,1,0,0,15600,44
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,44
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,1,0,-1,1,3,1,55000,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,36
7,2,2,0,57,57,1,0,1,1,3,0,0,0,39
7,2,-1,2,57,57,1,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,1,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,1,0,1,1,2,0,0,0,0
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
4,2,2,0,57,303,1,0,-1,1,1,0,0,0,36
7,2,2,0,57,303,1,0,1,1,1,1,20000,0,40
7,1,-1,4,57,57,1,0,-1,1,1,0,0,0,0
5,1,1,0,57,57,1,0,-1,1,1,1,6400,0,39
6,1,2,0,303,303,1,18,-1,5,1,1,10400,0,33
7,2,2,3,57,303,1,0,-1,1,1,0,0,0,36
1,2,2,0,57,57,1,0,-1,1,1,1,80000,0,43
1,1,2,0,57,57,1,0,-1,1,1,1,45000,0,43
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,33000,0,39
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
7,2,2,0,57,57,1,0,1,1,1,1,20000,0,39
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
1,2,2,0,57,303,1,0,-1,1,1,0,0,0,41
1,1,2,0,303,303,1,3,-1,4,1,0,0,0,34
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,34
5,1,2,0,57,57,1,0,-1,1,1,0,0,0,37
1,2,2,0,57,57,2,0,-1,1,1,1,15000,0,42
1,1,2,0,57,57,2,0,-1,1,1,3,0,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,43000,0,44
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,39
7,2,2,0,57,57,2,0,1,1,1,0,0,0,39
7,1,2,1,57,57,2,0,1,1,1,1,10080,0,37
6,2,2,0,57,57,2,0,-1,1,1,1,86000,0,43
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,303,1,0,-1,1,1,1,44000,0,39
1,2,2,0,57,57,1,0,-1,1,1,2,0,0,36
1,1,2,0,110,57,2,5,-1,3,1,2,0,0,36
7,2,2,1,57,57,1,0,1,1,1,0,0,0,34
7,1,-1,1,57,110,1,0,2,1,1,0,0,0,35
7,1,-1,1,57,110,1,0,2,1,1,0,0,0,0
1,2,2,0,303,303,1,12,-1,5,1,1,14002,0,39
1,1,2,0,303,303,1,12,-1,5,1,0,0,0,33
3,1,1,0,57,57,2,0,-1,1,2,1,96500,0,44
1,1,-1,0,57,57,2,0,-1,1,1,1,40000,0,41
2,2,2,0,57,57,2,0,-1,1,1,1,25000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,70000,0,39
1,1,2,0,57,57,1,0,-1,1,1,1,31000,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,5000,44
1,2,2,0,57,57,2,0,-1,1,3,1,15000,0,39
1,1,2,0,303,303,1,26,-1,4,1,0,0,0,39
1,2,2,0,57,57,1,0,-1,1,1,1,38400,0,40
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,37
7,2,2,0,57,57,2,0,1,1,3,0,0,0,39
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,36
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,120,120,2,4,-1,4,1,0,0,0,40
7,2,1,0,57,57,2,0,-1,1,7,1,100000,0,44
7,1,-1,2,57,57,1,0,1,1,7,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,33
4,2,2,0,57,57,2,0,-1,1,3,0,0,0,34
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
7,1,2,0,57,57,2,0,-1,1,3,1,6002,0,42
7,1,2,0,57,57,2,0,-1,1,3,1,45000,0,40
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
5,2,2,0,57,57,2,0,1,1,3,1,14000,0,40
7,1,2,0,57,57,2,0,1,1,3,0,0,0,35
7,2,2,0,57,57,2,0,1,1,3,1,13000,0,40
7,2,-1,4,57,57,2,0,-1,1,3,0,0,0,35
4,2,2,0,57,57,2,0,-1,1,3,0,0,0,31
7,2,2,0,57,57,2,0,-1,1,3,1,25000,0,39
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,37
7,1,2,0,57,57,2,0,-1,1,3,1,25000,0,39
7,1,2,0,57,57,2,0,-1,1,3,1,25000,0,39
7,2,-1,3,57,57,2,0,-1,1,3,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,3,0,0,0,44
4,2,2,0,57,57,2,0,-1,1,3,0,0,0,37
5,1,2,0,57,57,2,0,1,1,3,0,0,0,36
7,1,2,0,57,57,2,0,1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,1,1,3,0,0,0,35
7,1,-1,3,57,57,2,0,-1,1,3,0,0,0,0
7,2,-1,3,57,57,2,0,-1,1,3,0,0,0,0
6,1,1,0,57,57,2,0,-1,1,3,0,0,0,41
7,2,2,0,57,57,2,0,-1,1,3,1,3000,0,39
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,44
7,2,2,0,57,57,2,0,-1,1,3,1,21000,0,41
7,2,-1,2,57,57,2,0,1,1,3,0,0,0,36
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,2,-1,3,57,57,2,0,-1,1,3,0,0,0,0
7,2,-1,4,57,57,2,0,-1,1,3,0,0,0,35
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,1,16000,0,39
7,1,2,0,57,57,1,0,1,1,1,0,0,0,39
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,75000,0,43
7,2,2,0,57,57,2,0,-1,1,3,1,19000,0,39
4,2,2,0,57,303,1,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,1,0,-1,1,1,1,6000,0,39
7,2,2,4,57,57,1,0,-1,1,1,0,0,0,38
1,2,2,0,163,163,2,19,-1,4,1,1,78000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,3,1,61000,0,46
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,35
1,1,2,0,57,57,2,0,-1,1,3,1,18200,0,35
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,35
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
1,1,2,0,57,303,1,0,-1,1,3,1,38000,0,38
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,38
7,1,-1,1,57,57,1,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,3,0,0,0,0
7,1,2,0,303,303,1,2,-1,4,1,0,0,0,44
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,1,0,-1,1,3,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,3,1,100000,0,39
7,1,2,0,57,57,2,0,1,1,3,1,3000,0,39
7,1,2,1,57,57,2,0,1,1,3,0,0,0,37
7,1,-1,1,57,57,2,0,1,1,3,1,16000,0,34
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
4,1,2,0,57,57,2,0,-1,1,3,0,0,0,32
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,3,1,25000,0,32
5,1,1,0,57,57,2,0,1,1,3,1,24000,0,43
7,1,2,0,57,57,2,0,-1,1,3,1,47000,0,41
1,1,2,0,57,57,2,0,-1,1,3,1,45000,0,40
1,2,2,0,57,57,2,0,-1,1,3,1,40000,0,44
7,2,2,0,57,57,2,0,1,1,3,0,0,0,37
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,38
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,35
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,36
7,1,2,0,57,57,2,0,-1,1,3,1,104000,0,43
7,1,2,0,57,57,2,0,-1,1,3,1,46000,0,43
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
3,2,2,0,57,57,2,0,-1,1,3,1,70000,0,42
7,1,2,0,57,57,2,0,1,1,3,1,37440,0,39
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,44
1,1,1,0,57,57,2,0,-1,1,3,0,0,0,40
4,2,2,0,57,57,2,0,-1,1,3,1,9000,0,40
1,2,2,0,57,57,2,0,1,1,3,1,5500,0,41
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,40
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,0
7,1,1,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,3,2,200,0,39
1,2,2,0,57,57,2,0,-1,1,3,1,25279,0,40
1,1,1,0,57,57,2,0,-1,1,3,1,40154,0,39
1,1,2,0,57,57,2,0,1,1,3,1,7000,0,39
1,2,2,0,57,57,2,0,-1,1,3,1,21500,0,37
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,36
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,36
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,35
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,33
5,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,3,1,10000,0,39
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,35
7,2,-1,4,57,57,2,0,-1,1,3,0,0,0,0
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,1,18002,0,39
7,1,2,0,57,57,2,0,1,1,3,1,15000,0,39
7,2,2,0,57,57,2,0,1,1,3,1,15000,0,39
7,1,2,0,57,57,2,0,1,1,3,1,14000,0,39
7,2,2,2,57,57,2,0,1,1,3,0,0,0,35
7,2,-1,2,57,57,2,0,1,1,3,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,3,1,40000,0,39
7,2,2,1,57,57,2,0,1,1,3,0,0,0,37
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
5,1,2,0,57,57,2,0,-1,1,3,0,0,0,40
7,1,-1,4,57,57,2,0,-1,1,3,0,0,0,37
6,1,2,0,57,57,2,0,-1,1,3,1,37000,0,39
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
7,2,2,0,57,57,2,0,-1,1,3,1,45000,0,40
7,2,2,0,57,57,2,0,-1,1,3,1,30000,0,40
7,2,-1,2,57,57,2,0,1,1,3,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,3,1,30000,0,40
1,2,2,0,57,57,2,0,-1,1,3,1,24900,0,42
7,1,2,0,57,57,2,0,1,1,3,0,0,0,40
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
4,1,1,0,57,57,2,0,-1,1,1,0,0,0,44
7,1,2,0,57,57,2,0,-1,1,3,0,0,0,43
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,39
4,1,1,0,57,57,1,0,-1,1,1,0,0,0,33
7,2,2,0,57,57,1,0,-1,1,1,1,7000,0,39
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,3,1,25000,0,39
7,2,-1,4,57,57,2,0,-1,1,3,0,0,0,0
1,2,2,0,57,57,1,0,-1,1,1,1,60000,0,39
1,1,1,0,57,57,1,0,-1,1,1,0,0,0,36
5,2,2,0,57,57,1,0,-1,1,1,2,0,0,40
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,41
4,2,2,0,57,303,2,0,-1,1,1,0,0,0,37
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,1,2,0,57,57,1,0,-1,1,1,1,25000,0,39
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,37
7,1,2,0,57,57,1,0,-1,1,1,1,50000,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,42
1,2,2,0,57,57,1,0,-1,1,1,1,40000,0,40
5,2,2,0,57,57,2,0,-1,1,3,0,0,51600,40
5,1,2,0,57,57,1,0,-1,1,1,0,0,0,39
5,2,2,0,303,303,1,27,-1,5,1,0,0,0,33
5,1,2,0,303,303,1,27,1,4,1,0,0,0,33
1,1,2,0,57,57,1,0,-1,1,1,2,0,0,39
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,1,0,-1,1,1,1,22000,0,39
1,2,2,0,57,57,1,0,-1,1,1,0,0,0,40
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,39
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,34
1,2,2,0,57,57,2,0,-1,1,3,1,40000,0,40
1,1,2,0,57,57,2,0,-1,1,3,1,75000,0,39
7,1,2,0,57,57,2,0,1,1,3,1,55000,0,39
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
7,1,2,0,57,57,2,0,1,1,3,0,0,0,39
7,2,2,0,57,57,2,0,1,1,3,1,9882,0,39
7,1,2,0,57,57,2,0,1,1,3,0,0,0,39
7,1,-1,3,57,57,2,0,-1,1,3,0,0,0,0
5,1,1,0,57,139,2,0,-1,1,1,1,65000,0,41
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,36
1,2,2,0,57,303,1,0,-1,1,1,1,50000,0,42
1,1,2,0,303,303,1,7,-1,4,1,1,60000,0,34
4,2,2,0,57,57,1,0,-1,1,1,0,0,0,34
4,2,2,0,57,57,1,0,1,1,1,0,0,0,41
4,1,2,0,57,57,1,0,-1,1,1,0,0,0,41
1,2,2,0,57,57,2,0,-1,1,3,1,22000,0,39
1,1,1,0,57,57,2,0,-1,1,3,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,43
7,2,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,3,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,3,1,31000,0,39
1,1,2,0,57,57,2,0,-1,1,3,1,36000,0,39
7,2,2,0,57,57,2,0,1,1,3,1,1600,0,39
7,1,2,0,57,57,2,0,1,1,3,0,0,0,39
7,2,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,3,0,0,0,40
4,1,1,0,57,57,2,0,-1,1,3,0,0,0,39
7,2,2,0,303,303,1,23,-1,4,1,0,0,0,40
7,2,2,0,303,303,1,23,-1,4,1,0,0,0,39
7,2,2,0,303,303,1,23,-1,4,1,1,6000,0,39
7,2,2,0,303,303,1,23,-1,4,1,1,16675,0,39
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,1,2,0,57,57,2,0,-1,1,1,1,29000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,23600,0,39
7,2,-1,4,57,57,2,0,-1,1,1,0,0,0,0
7,1,-1,4,57,57,2,0,-1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,46
1,1,1,0,57,57,2,0,-1,1,1,1,110000,0,40
1,2,2,0,57,315,1,0,-1,1,1,0,0,0,42
5,2,2,0,57,57,2,0,-1,1,1,1,16800,0,39
5,1,2,0,57,57,2,0,2,1,1,1,6000,0,37
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
4,2,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,6747,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,114685,0,46
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,46
1,1,2,0,57,57,2,0,-1,1,1,1,67000,5500,42
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
7,2,2,0,57,57,2,0,1,1,1,1,75000,0,44
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,200000,0,46
1,2,2,0,57,57,2,0,-1,1,1,1,130000,0,44
7,1,2,0,57,57,2,0,1,1,1,1,8000,0,40
7,2,2,0,57,57,2,0,1,1,1,1,2000,0,37
1,1,2,0,57,57,2,0,-1,1,1,1,36000,0,39
1,2,2,0,57,57,1,0,-1,1,1,1,4433,0,40
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
4,1,2,0,57,57,1,0,-1,1,1,1,95000,0,42
7,2,2,0,57,57,1,0,-1,1,1,1,37000,0,39
7,2,-1,3,57,57,1,0,-1,1,1,0,0,0,0
1,1,2,0,207,207,2,19,-1,5,4,1,100000,0,46
1,2,2,0,207,207,2,19,-1,5,4,0,0,0,43
7,2,-1,1,57,207,2,0,1,1,4,0,0,0,0
